Epoch,TrainLoss,ValLoss,TestLoss,ValAcc,TestAcc
1,0.6599708127975464,0.761188497543335,0.746778953075409,0.46,0.555
2,0.6162436151504517,0.624442036151886,0.6188446354866027,0.64,0.64
3,0.5688239657878875,0.5977152633666992,0.6087295246124268,0.67,0.655
4,0.5487967479228973,0.5726146006584167,0.5844146418571472,0.68,0.67
5,0.5481662106513977,0.5672305274009705,0.6069612169265747,0.71,0.685
6,0.506651873588562,0.61818430185318,0.5984367990493774,0.67,0.695
7,0.4943267548084259,0.6568101739883423,0.6674951124191284,0.63,0.665
8,0.561609628200531,0.5610559940338135,0.5810945224761963,0.7,0.675
9,0.5187758195400238,0.5742390060424805,0.5663900971412659,0.7,0.685
10,0.5042822062969208,0.5852829086780548,0.5787147283554077,0.66,0.68
11,0.4960432720184326,0.58479607462883,0.5593216395378113,0.69,0.71
12,0.5142712008953094,0.5587737369537353,0.5693511891365052,0.71,0.675
13,0.49747395038604736,0.5776828360557557,0.596894760131836,0.71,0.7
14,0.4675649178028107,0.5472117125988006,0.5696546816825867,0.71,0.705
15,0.48199587464332583,0.5555383861064911,0.5866931247711181,0.71,0.695
16,0.48153321266174315,0.5824508023262024,0.5782786345481873,0.7,0.675
17,0.500204496383667,0.6372267460823059,0.6373652219772339,0.64,0.675
18,0.5046374595165253,0.6160830664634704,0.6281040096282959,0.65,0.675
19,0.4555150032043457,0.6273948788642884,0.6366629600524902,0.66,0.675
20,0.49153578758239747,0.5581880569458008,0.5579520249366761,0.68,0.685
21,0.47006365180015564,0.6953744041919708,0.678781852722168,0.63,0.675
22,0.45898528933525085,0.6795758533477784,0.6375827264785766,0.68,0.705
23,0.5033945655822754,0.5771016359329224,0.5640337467193604,0.65,0.705
24,0.48712661147117614,0.5783863282203674,0.6235490322113038,0.72,0.695
25,0.4362078154087067,0.5591818904876709,0.5351509952545166,0.68,0.715
26,0.4582897984981537,0.645264208316803,0.6454206562042236,0.63,0.67
27,0.4498023295402527,0.5462338185310364,0.5833239269256592,0.68,0.68
28,0.43805911421775817,0.561654485464096,0.5683061695098877,0.7,0.715
29,0.4844440519809723,0.5836652255058289,0.5488437294960022,0.7,0.705
30,0.45436926126480104,0.65740886926651,0.6991996169090271,0.68,0.65
31,0.43052159547805785,0.6256609153747559,0.6155989694595337,0.65,0.715
32,0.5493000340461731,0.647369977235794,0.6399314713478088,0.62,0.65
33,0.552863883972168,0.6856778693199158,0.6872027730941772,0.62,0.64
34,0.534044793844223,0.5480351483821869,0.5875376462936401,0.72,0.695
35,0.4871243965625763,0.571405827999115,0.5889450073242187,0.69,0.675
36,0.48735879063606263,0.5547918164730072,0.606249794960022,0.72,0.67
37,0.5257813858985901,0.6140220522880554,0.6280994915962219,0.66,0.685
38,0.47986862659454343,0.5830046629905701,0.5946015501022339,0.69,0.69
39,0.4859528756141663,0.5833529019355774,0.5845127773284912,0.71,0.705
40,0.5226139152050018,0.6334650385379791,0.6325356864929199,0.69,0.655
41,0.49550883650779726,0.5831377124786377,0.604131064414978,0.71,0.665
42,0.4621577799320221,0.5533158981800079,0.5750899982452392,0.69,0.68
43,0.49626585721969607,0.5710901856422425,0.5765763711929321,0.66,0.685
44,0.4673300993442535,0.5263420855998993,0.5708611655235291,0.74,0.685
45,0.4746050488948822,0.5367072749137879,0.564544620513916,0.67,0.695
46,0.46600895285606386,0.5237848353385925,0.5444442510604859,0.71,0.715
47,0.45683074116706845,0.5632428085803985,0.5727318739891052,0.7,0.705
48,0.49354061484336853,0.543172401189804,0.5541738903522492,0.74,0.715
49,0.46990546107292175,0.5690250635147095,0.5522332143783569,0.67,0.7
50,0.46877958536148073,0.5277786660194397,0.5812344980239869,0.73,0.705
51,0.501880749464035,0.5740560162067413,0.5831811559200287,0.72,0.735
52,0.4370306086540222,0.5265359473228455,0.5425755596160888,0.71,0.715
53,0.45392058610916136,0.5746151351928711,0.6102947950363159,0.72,0.715
54,0.47896513938903806,0.6018587160110473,0.5978483247756958,0.68,0.705
55,0.4445492970943451,0.6349532377719879,0.6855296230316162,0.69,0.665
56,0.4776055133342743,0.5951380372047425,0.6134121036529541,0.72,0.68
57,0.47896225810050963,0.6030683851242066,0.5949215960502624,0.63,0.665
58,0.48646905422210696,0.9384354531764985,0.9768936800956726,0.53,0.515
59,0.44125207781791687,0.624664540886879,0.6799109506607056,0.72,0.685
60,0.4505754774808884,0.5798548197746277,0.5978430557250977,0.69,0.675
61,0.4581358754634857,0.5632330322265625,0.573301124572754,0.69,0.695
62,0.4303568470478058,0.5653664827346802,0.5678708934783936,0.75,0.7
63,0.4431726861000061,0.5623600029945374,0.5609602022171021,0.69,0.72
64,0.4523360300064087,0.5413619661331177,0.5772005105018616,0.74,0.69
65,0.4586420547962189,0.579448025226593,0.5834550595283509,0.72,0.735
66,0.4717630577087402,0.633213564157486,0.6078313636779785,0.64,0.68
67,0.4309794628620148,0.5806454694271088,0.5870236778259277,0.67,0.695
68,0.4279183357954025,0.5583188486099243,0.5628907895088195,0.73,0.675
69,0.45452179431915285,0.6165752375125885,0.6334684801101684,0.71,0.65
70,0.4241201591491699,0.5662283611297607,0.5569461059570312,0.73,0.725
71,0.4487846028804779,0.5757221937179565,0.5725136840343475,0.65,0.7
72,0.4407017254829407,0.6444191920757294,0.6212892889976501,0.64,0.66
73,0.4612942349910736,0.5628979599475861,0.5780250144004822,0.71,0.72
74,0.43814794421195985,0.5826879644393921,0.5853523683547973,0.66,0.705
75,0.44222896933555605,0.5848887348175049,0.5578894424438476,0.68,0.67
76,0.43620116472244264,0.5930030649900436,0.6057559967041015,0.69,0.705
77,0.4468667364120483,0.5919289517402649,0.5914271402359009,0.69,0.685
78,0.4469682574272156,0.5689615774154663,0.5781346416473389,0.67,0.7
79,0.415244260430336,0.5495329093933106,0.5375685632228852,0.73,0.72
80,0.4193315589427948,0.6268512034416198,0.635219259262085,0.74,0.705
81,0.4143224263191223,0.5792992568016052,0.5812024569511414,0.7,0.705
82,0.4706272351741791,0.6105236220359802,0.5755172848701477,0.65,0.69
83,0.42345455527305603,0.592314715385437,0.5570275282859802,0.59,0.685
84,0.4299132299423218,0.5488258039951325,0.5226465129852295,0.73,0.71
85,0.41101776361465453,0.5864298784732819,0.5958397269248963,0.7,0.68
86,0.40796102643013,0.545616683959961,0.551355881690979,0.74,0.71
87,0.46654470324516295,0.5469318294525146,0.5564064407348632,0.71,0.695
88,0.47934154510498045,0.5249334335327148,0.6040192461013794,0.71,0.695
89,0.4475642919540405,0.5277525448799133,0.5756868934631347,0.72,0.71
90,0.3847252863645554,0.5353619027137756,0.5736027765274048,0.7,0.69
91,0.39669010996818543,0.5370247101783753,0.5352528810501098,0.67,0.7
92,0.431129657626152,0.5438513779640197,0.5423437476158142,0.73,0.705
93,0.40002200365066526,0.638544499874115,0.606289119720459,0.69,0.695
94,0.4135732638835907,0.5588429379463196,0.5642284679412842,0.74,0.715
95,0.4282944893836975,0.5372228455543518,0.5567774367332459,0.69,0.715
96,0.4430425226688385,0.5433091831207275,0.5678958797454834,0.76,0.715
97,0.41423226475715635,0.547680733203888,0.5191000318527221,0.66,0.715
98,0.39884168922901153,0.701586343050003,0.6475845336914062,0.65,0.655
99,0.40121922791004183,0.5875491523742675,0.5816947603225708,0.67,0.69
100,0.4003853130340576,0.5515671014785767,0.5182871460914612,0.7,0.72
101,0.40595403194427493,0.6170821815729142,0.63436439037323,0.72,0.665
102,0.376244443655014,0.5749343764781952,0.5574054670333862,0.69,0.685
103,0.3598625612258911,0.5483601856231689,0.5445850849151611,0.75,0.69
104,0.37324532985687253,0.6193043518066407,0.5926880192756653,0.67,0.675
105,0.35101112723350525,0.655355132818222,0.6019861936569214,0.69,0.675
106,0.34175164937973024,0.6563202524185181,0.6077907681465149,0.7,0.69
107,0.3354217326641083,0.6360688012838364,0.5884562158584594,0.72,0.705
108,0.35166201770305633,0.617720502614975,0.6027223777770996,0.7,0.69
109,0.3389673525094986,0.6762534999847412,0.6163149952888489,0.66,0.655
110,0.349489928483963,0.648480344414711,0.6385009384155274,0.73,0.66
111,0.3545109510421753,0.6524758625030518,0.6398331236839294,0.69,0.705
112,0.38314820885658263,0.5973504376411438,0.5948904752731323,0.68,0.665
113,0.3282890236377716,0.7209324383735657,0.6561885213851929,0.69,0.71
114,0.3437724751234055,0.6016074538230896,0.5410653042793274,0.67,0.695
115,0.3293143248558044,0.6525807398557663,0.6385920548439026,0.72,0.69
116,0.3343135803937912,0.639118115901947,0.5827624702453613,0.71,0.715
117,0.3155249589681625,0.6649591398239135,0.5854186201095581,0.7,0.715
118,0.33164898455142977,0.7112313610315323,0.6461414909362793,0.7,0.685
119,0.34410345017910005,0.6343200981616974,0.6281744909286499,0.7,0.675
120,0.3117039978504181,0.717096793949604,0.685800313949585,0.72,0.685
121,0.3217024177312851,0.6444569635391235,0.5877197217941285,0.67,0.7
122,0.33173775851726534,0.6630076718330383,0.6181550693511962,0.7,0.71
123,0.31416294872760775,0.6540997576713562,0.6329344511032104,0.72,0.72
124,0.30514034688472746,0.71346715092659,0.6638970136642456,0.72,0.675
125,0.34011304199695586,0.6430114191770554,0.6008325958251953,0.73,0.67
126,0.3203525286912918,0.6897649097442627,0.6463829898834228,0.67,0.67
127,0.33415311872959136,0.6776616787910461,0.6408870315551758,0.7,0.705
128,0.3369055038690567,0.6247622871398926,0.5679157495498657,0.68,0.675
129,0.3059210175275803,0.6591499650478363,0.609913501739502,0.71,0.665
130,0.3415543752908707,0.6609735512733459,0.6016724348068238,0.7,0.71
131,0.3558775222301483,0.708344076871872,0.680593638420105,0.72,0.685
132,0.341987372636795,0.652245808839798,0.6099253797531128,0.72,0.695
133,0.3500149554014206,0.7029671907424927,0.6560383415222169,0.69,0.675
134,0.3614756262302399,0.5959643691778183,0.6290689134597778,0.73,0.66
135,0.3380992293357849,0.7185426980257035,0.6127330875396728,0.73,0.68
136,0.3496301382780075,0.6869636332988739,0.5924764728546142,0.71,0.7
137,0.34331991136074064,0.6335598731040955,0.6184086227416992,0.71,0.705
138,0.3466332769393921,0.593367428779602,0.5713093137741089,0.66,0.72
139,0.31938591837882996,0.6488603439927101,0.6119285225868225,0.72,0.705
140,0.314562132358551,0.637361832857132,0.6011193752288818,0.69,0.7
141,0.3414899325370789,0.6750363969802856,0.591163592338562,0.67,0.695
142,0.30417113125324247,0.6896509402990341,0.6034434521198273,0.71,0.725
143,0.33527874290943144,0.692447339296341,0.6546650457382203,0.69,0.7
144,0.33678611159324645,0.6056701850891113,0.577123122215271,0.71,0.685
145,0.3118518489599228,0.6560762912034989,0.6022516870498658,0.71,0.7
146,0.3031319886445999,0.7708299762010574,0.6958935832977295,0.67,0.685
147,0.3324280047416687,0.7299699199199676,0.6619918489456177,0.71,0.7
148,0.34220878064632415,0.6363272082805633,0.5725255942344666,0.71,0.7
149,0.312076615691185,0.7058550721406937,0.6066553997993469,0.71,0.69
