Epoch,TrainLoss,ValLoss,TestLoss,ValAcc,TestAcc
1,0.6456703436374664,1.4113377046585083,1.9219165420532227,0.66,0.56
2,0.6326293802261352,0.5785440444946289,0.5396014881134034,0.71,0.72
3,0.6147052478790284,0.5848220801353454,0.6051839399337768,0.65,0.68
4,0.5919196391105652,0.4804959487915039,0.5386369776725769,0.74,0.69
5,0.5942745471000671,0.4867595863342285,0.540862078666687,0.75,0.685
6,0.590446879863739,0.48450913429260256,0.5200720715522766,0.76,0.715
7,0.5673587346076965,0.5244819247722625,0.6091039896011352,0.73,0.675
8,0.5596683216094971,0.49235865116119387,0.5147327327728272,0.72,0.71
9,0.5850353062152862,0.5352903747558594,0.5499659180641174,0.65,0.68
10,0.5624985444545746,0.4883795690536499,0.5563818502426148,0.74,0.725
11,0.5540016019344329,0.4772260570526123,0.5145015597343445,0.74,0.715
12,0.5334082090854645,0.470077805519104,0.4970683193206787,0.73,0.735
13,0.5468604040145874,0.5395105123519898,0.5257668483257294,0.64,0.71
14,0.5519853496551513,0.5624643039703369,0.5385826659202576,0.62,0.695
15,0.5439951753616333,0.49673216819763183,0.5455246412754059,0.74,0.725
16,0.5402885544300079,0.500105299949646,0.5392581534385681,0.75,0.735
17,0.5256554532051086,0.529432373046875,0.5573864674568176,0.66,0.645
18,0.5393015122413636,0.472219979763031,0.5233323156833649,0.72,0.7
19,0.5330429744720458,0.5270385932922363,0.5807521629333496,0.76,0.7
20,0.5541687726974487,0.44400395154953004,0.5383339500427247,0.76,0.7
21,0.5454856967926025,0.5038331723213196,0.5326909863948822,0.75,0.725
22,0.5747115385532379,0.49411399602890016,0.5258893394470214,0.72,0.72
23,0.5564759135246277,0.4905198526382446,0.5217501831054687,0.76,0.74
24,0.5479674160480499,0.48612375736236574,0.5162751030921936,0.74,0.74
25,0.5209976983070373,0.4708509027957916,0.5271847867965698,0.76,0.725
26,0.5229983735084534,0.4963998031616211,0.5722480177879333,0.77,0.72
27,0.5161442017555237,0.5269020557403564,0.5546272659301758,0.73,0.695
28,0.5624432599544525,0.49955864071846007,0.5556718635559083,0.76,0.695
29,0.5086286449432373,0.5014207887649537,0.5269615411758423,0.75,0.705
30,0.48880218267440795,0.4307694435119629,0.4933629262447357,0.78,0.735
31,0.49375696897506716,0.5029060381650925,0.5441228294372559,0.76,0.75
32,0.5024892616271973,0.4785149097442627,0.513272168636322,0.78,0.74
33,0.4969427168369293,0.4614646792411804,0.5803667306900024,0.79,0.715
34,0.5087305009365082,0.4913291072845459,0.5076519274711608,0.74,0.72
35,0.4903131926059723,0.42829586505889894,0.5110498952865601,0.79,0.72
36,0.47664333701133726,0.46425155162811277,0.5254133439064026,0.77,0.695
37,0.4754994881153107,0.5291163110733033,0.5129885673522949,0.73,0.715
38,0.4800615656375885,0.4701899170875549,0.5103952431678772,0.76,0.71
39,0.46227999806404113,0.5011998510360718,0.5125923681259156,0.73,0.7
40,0.4726987743377686,0.44380733132362366,0.5290812802314758,0.78,0.705
41,0.45993794202804567,0.44990806102752684,0.49400737047195437,0.78,0.715
42,0.48123336911201475,0.4653874778747559,0.51860435962677,0.77,0.73
43,0.4842301857471466,0.4638489031791687,0.5336743998527527,0.75,0.71
44,0.49728808999061586,0.49082778811454775,0.5352759599685669,0.75,0.705
45,0.5061650037765503,0.5215957367420196,0.6284892129898071,0.75,0.65
46,0.5064831233024597,0.4629701054096222,0.5064571905136108,0.76,0.715
47,0.4725983715057373,0.5428776574134827,0.640902829170227,0.74,0.66
48,0.5173907971382141,0.45590771913528444,0.5224694085121154,0.77,0.725
49,0.46085539579391477,0.4395846080780029,0.528818598985672,0.77,0.73
50,0.45788838148117067,0.4693531632423401,0.5126386737823486,0.74,0.72
51,0.5008776462078095,0.4793766975402832,0.5880453431606293,0.76,0.725
52,0.4758767318725586,0.4573672080039978,0.5237243580818176,0.75,0.73
53,0.46976710557937623,0.5266298890113831,0.5987009191513062,0.74,0.675
54,0.4657464551925659,0.5928528869152069,0.5746990752220154,0.6,0.71
55,0.4791481363773346,0.6137450504302978,0.7241877031326294,0.73,0.69
56,0.49646135926246643,0.46106493830680845,0.5193929481506347,0.75,0.735
57,0.4838100552558899,0.4785789155960083,0.5019221949577332,0.72,0.705
58,0.4697809660434723,0.47664143443107604,0.5139240217208862,0.74,0.725
59,0.45418655037879946,0.4463542580604553,0.5202363300323486,0.74,0.695
60,0.44968236446380616,0.44946266114711764,0.5601202392578125,0.78,0.715
61,0.4536335504055023,0.506658980846405,0.5280803108215332,0.68,0.69
62,0.45490752458572387,0.4363665461540222,0.5223208606243134,0.76,0.705
63,0.4850306332111359,0.4879134786128998,0.5141334795951843,0.69,0.73
64,0.46527766704559326,0.4766973304748535,0.5279607677459717,0.74,0.705
65,0.4559141087532044,0.4797701907157898,0.5365144896507263,0.74,0.73
66,0.42968865871429446,0.449263916015625,0.5569048881530761,0.78,0.705
67,0.45957164764404296,0.4337757062911987,0.5083452081680297,0.75,0.735
68,0.4277566468715668,0.45068142771720887,0.5597920668125153,0.79,0.72
69,0.4493783283233643,0.47403687953948975,0.5388435173034668,0.73,0.71
70,0.4311858320236206,0.5116068452596665,0.6348341083526612,0.75,0.68
71,0.462397882938385,0.4981312346458435,0.531423716545105,0.69,0.705
72,0.422053245306015,0.4859813952445984,0.5435255479812622,0.75,0.715
73,0.43364176750183103,0.46149891018867495,0.5229320812225342,0.76,0.71
74,0.45080057978630067,0.47730777740478514,0.549912223815918,0.71,0.735
75,0.4282483893632889,0.5997957396507263,0.5830669331550599,0.66,0.685
76,0.47176804184913634,0.48272769927978515,0.5161943316459656,0.74,0.715
77,0.46032316207885743,0.49005588531494143,0.52326340675354,0.66,0.69
78,0.466728196144104,0.4651780414581299,0.5073327970504761,0.77,0.73
79,0.43853423357009885,0.4712939119338989,0.5251911568641663,0.76,0.715
80,0.45560096979141235,0.44032999992370603,0.505012902021408,0.74,0.695
81,0.45358861684799195,0.457683607339859,0.5347411370277405,0.77,0.715
82,0.45445878982543947,0.47200100183486937,0.498953218460083,0.75,0.72
83,0.4556938636302948,0.46223697185516355,0.5180172204971314,0.74,0.71
84,0.44014962077140807,0.5560746145248413,0.5434662961959839,0.67,0.725
85,0.4378826296329498,0.46798341274261473,0.5149091303348541,0.73,0.715
86,0.42711639940738677,0.46549894094467165,0.5704969429969787,0.74,0.665
87,0.4418528473377228,0.6534071302413941,0.604213469028473,0.71,0.685
88,0.43985490560531615,0.4809508776664734,0.5656553494930268,0.73,0.7
89,0.4417925047874451,0.45473442792892455,0.5098118376731873,0.76,0.7
90,0.43556591749191287,0.43532988071441653,0.5329494857788086,0.76,0.735
91,0.44413661599159243,0.5172788321971893,0.593483190536499,0.69,0.705
92,0.4103353309631348,0.5768746185302734,0.578116409778595,0.67,0.72
93,0.4284373730421066,0.5232112073898315,0.551173996925354,0.71,0.69
94,0.42318599939346313,0.4830423331260681,0.5383862018585205,0.73,0.71
95,0.43185836017131807,0.4828133988380432,0.5623540163040162,0.75,0.71
96,0.4207296860218048,0.46859744548797605,0.5138951158523559,0.75,0.71
97,0.40496371626853944,0.5166080451011658,0.5751156806945801,0.77,0.71
98,0.4153769898414612,0.5101569843292236,0.5634963703155518,0.76,0.7
99,0.4259473049640656,0.44317660927772523,0.5632514142990113,0.79,0.705
100,0.4196870529651642,0.4699847149848938,0.5232455825805664,0.74,0.725
101,0.39368637681007385,0.4717881441116333,0.6023900365829468,0.79,0.72
102,0.40376098453998566,0.4714494156837463,0.5497915029525757,0.74,0.72
103,0.40262707948684695,0.4874478840827942,0.5596683549880982,0.73,0.725
104,0.4090623641014099,0.482650009393692,0.5489353609085083,0.76,0.695
105,0.37272860169410704,0.46350794076919555,0.532943274974823,0.76,0.72
106,0.3882382822036743,0.5152741885185241,0.5552632641792298,0.7,0.695
107,0.39913447737693786,0.5543503952026367,0.5638332223892212,0.63,0.675
108,0.3840818017721176,0.4821303701400757,0.5482000064849853,0.74,0.73
109,0.39483452558517457,0.4935596442222595,0.542046844959259,0.72,0.695
110,0.379969961643219,0.5345131433010102,0.5528924858570099,0.69,0.7
111,0.36782620966434476,0.5014178919792175,0.5884841346740722,0.74,0.7
112,0.3748759025335312,0.47671599984169005,0.5487064552307129,0.73,0.685
113,0.3828855049610138,0.4667417585849762,0.5726742601394653,0.75,0.72
114,0.38348672747612,0.5142408907413483,0.5236933445930481,0.68,0.73
115,0.3880885809659958,0.5308912181854248,0.545594048500061,0.69,0.665
116,0.3672871398925781,0.5371946132183075,0.565494430065155,0.7,0.715
117,0.3677634918689728,0.5014212954044343,0.5712339794635772,0.73,0.695
118,0.3561484432220459,0.4891374921798706,0.5237796545028687,0.75,0.74
119,0.3646824967861175,0.5087812805175781,0.5419204092025757,0.69,0.745
120,0.3689998298883438,0.5771203815937043,0.628224310874939,0.76,0.7
121,0.40498546957969667,0.5030950403213501,0.515979311466217,0.7,0.735
122,0.36676560997962954,0.5482010769844056,0.6370981085300446,0.73,0.735
123,0.34758569359779357,0.5524659281969071,0.5725096654891968,0.71,0.69
124,0.40873224318027496,0.4928011178970337,0.5492451310157775,0.72,0.725
125,0.368222171664238,0.48128497719764707,0.5402606272697449,0.74,0.7
126,0.3607988899946213,0.5516974759101868,0.5638621306419372,0.69,0.71
127,0.3500015443563461,0.5119831871986389,0.5284729766845703,0.71,0.685
128,0.32216703712940215,0.5367332530021668,0.5714436793327331,0.71,0.74
129,0.3814154237508774,0.5772934103012085,0.5691716384887695,0.68,0.695
130,0.3813877487182617,0.5636177015304565,0.5558618307113647,0.69,0.705
131,0.3512605911493301,0.5443091344833374,0.5922812163829804,0.7,0.69
132,0.36274360835552216,0.6683049821853637,0.6177425003051757,0.67,0.715
133,0.3489938670396805,0.5159029078483581,0.556222939491272,0.73,0.73
134,0.3565633904933929,0.5337902784347535,0.5704213953018189,0.75,0.705
135,0.3522443324327469,0.5011871719360351,0.5452101159095765,0.74,0.745
136,0.35347709476947786,0.5876143646240234,0.6138737416267395,0.72,0.725
137,0.3447455805540085,0.5320197057723999,0.5750735509395599,0.75,0.7
138,0.35105009138584137,1.7080228567123412,3.0414194202423097,0.76,0.665
139,0.5766240847110748,0.4992872953414917,0.5464363503456116,0.7,0.68
140,0.5241506791114807,0.44614744663238526,0.5291418850421905,0.73,0.72
141,0.49275547146797183,0.4387763023376465,0.527720364332199,0.75,0.715
142,0.45566545724868773,0.45921194791793823,0.5376730799674988,0.73,0.705
143,0.42761607766151427,0.474594202041626,0.5690054845809936,0.77,0.73
144,0.4153680956363678,0.47767618656158445,0.540210771560669,0.73,0.71
145,0.42062425971031187,0.48433310985565187,0.5107897710800171,0.71,0.705
146,0.42854948461055753,0.4647042202949524,0.5472229862213135,0.76,0.72
147,0.3916006326675415,0.49711530566215517,0.5303114223480224,0.71,0.69
148,0.379739340543747,0.44907145977020263,0.4981666338443756,0.72,0.75
149,0.3592302411794662,0.5794096636772156,0.5645211100578308,0.68,0.7
150,0.382598380446434,0.5071542382240295,0.5182640337944031,0.74,0.72
151,0.3520167607069016,0.5023285508155823,0.5771510529518128,0.75,0.69
152,0.38649831116199496,0.5093504047393799,0.5689724659919739,0.77,0.72
153,0.36640928268432615,0.49234322547912596,0.5433778738975525,0.74,0.725
154,0.33628437399864197,0.4914643466472626,0.5630741381645202,0.79,0.715
155,0.3686816215515137,0.4890568113327026,0.5627835607528686,0.75,0.725
156,0.3897625154256821,0.5677206957340241,0.5624866342544556,0.69,0.695
157,0.3719887989759445,0.4981277430057526,0.5799285888671875,0.73,0.72
158,0.36442106902599336,0.5111323672533036,0.573702220916748,0.73,0.705
159,0.36456706166267394,0.5398864090442658,0.5676046872138977,0.73,0.69
160,0.3482972717285156,0.5971242713928223,0.5538042628765106,0.71,0.69
161,0.3635009676218033,0.5467237257957458,0.5388611078262329,0.72,0.705
162,0.3786368918418884,0.5035175931453705,0.5608514642715454,0.72,0.71
163,0.36225988149642946,0.5318267405033111,0.5385697841644287,0.74,0.715
164,0.37363381147384644,0.5428893154859543,0.6004599404335021,0.75,0.72
165,0.35366797327995303,0.5325925886631012,0.5845731449127197,0.75,0.71
166,0.3801261854171753,0.5147043251991272,0.5319371342658996,0.67,0.695
167,0.3560450214147568,0.5156773591041565,0.5410352683067322,0.74,0.72
168,0.35532930970191956,0.5659408521652222,0.6259426259994507,0.69,0.67
169,0.3532417017221451,0.5130440354347229,0.5306772851943969,0.74,0.715
170,0.34329962253570556,0.5291948318481445,0.5455325615406036,0.75,0.695
171,0.3815798759460449,0.5162541472911835,0.5240236473083496,0.72,0.745
