Epoch,TrainLoss,ValLoss,TestLoss,ValAcc,TestAcc
1,0.650940352678299,0.5730261969566345,0.5951924133300781,0.68,0.635
2,0.6219620728492736,0.5628493165969849,0.608715853691101,0.71,0.675
3,0.6162176322937012,0.6021269178390503,0.5752293515205383,0.69,0.695
4,0.5730558443069458,0.5990413045883178,0.5630777454376221,0.66,0.69
5,0.5362553548812866,0.5196801173686981,0.4997847366333008,0.71,0.71
6,0.5553090894222259,0.9234668731689453,0.8910841679573059,0.58,0.585
7,0.5793787181377411,0.5393912196159363,0.5198962020874024,0.71,0.68
8,0.5594298410415649,0.5414895820617676,0.5283012616634369,0.69,0.735
9,0.57626260638237,0.5289431583881378,0.5265598750114441,0.73,0.7
10,0.5458489501476288,0.5291733908653259,0.5241503572463989,0.75,0.72
11,0.5168797945976258,0.5102794337272644,0.48314245223999025,0.74,0.72
12,0.5329529511928558,0.5901874828338624,0.5755044627189636,0.63,0.635
13,0.4897343051433563,0.4776646280288696,0.4890380847454071,0.79,0.71
14,0.49110895037651064,0.4640109276771545,0.4538883352279663,0.72,0.715
15,0.5127099096775055,0.5199946296215058,0.6228949642181396,0.71,0.735
16,0.48810247182846067,0.5710152626037598,0.8916262102127075,0.71,0.695
17,0.5008514070510864,0.5132240760326385,0.5216582357883454,0.72,0.695
18,0.5620231080055237,0.4780163776874542,0.4752290213108063,0.74,0.72
19,0.519747462272644,0.533168090581894,0.5187912046909332,0.67,0.705
20,0.514396185874939,0.6053189885616302,0.5510980463027955,0.64,0.71
21,0.48902907371521,0.5345541095733642,0.4732720422744751,0.71,0.725
22,0.5004340279102325,0.5145210790634155,0.5146891164779663,0.76,0.72
23,0.5065193498134613,0.510742449760437,0.4679030609130859,0.74,0.74
24,0.48017491459846495,0.6231018352508545,0.5995907258987426,0.61,0.67
25,0.49798542618751523,0.5508252573013306,0.49688344478607177,0.73,0.74
26,0.502521095275879,1.6887259674072266,1.369558174610138,0.45,0.47
27,0.5167000818252564,0.5582497763633728,0.49764620780944824,0.68,0.745
28,0.4972388994693756,0.5540275585651397,0.558428544998169,0.65,0.65
29,0.5101669871807099,0.5483255767822266,0.5206414031982421,0.67,0.7
30,0.5020708811283111,0.6395729279518128,0.5663846015930176,0.6,0.64
31,0.47975595355033873,0.5077325940132141,0.4789623951911926,0.73,0.725
32,0.46821991562843324,0.5476563680171966,0.5267968821525574,0.69,0.71
33,0.4929984486103058,5.479519124031067,3.39162344455719,0.69,0.75
34,0.5123552525043488,0.5795398378372192,0.5814347362518311,0.61,0.585
35,0.476188942193985,0.6667842817306519,0.5962497496604919,0.57,0.665
36,0.4698803997039795,0.5617314898967742,0.5142892742156983,0.67,0.69
37,0.4591406834125519,0.575554096698761,0.5081514310836792,0.67,0.72
38,0.44751057267189026,0.5237512755393982,0.6938884782791138,0.72,0.7
39,0.4840181279182434,0.5907205522060395,0.5248124647140503,0.58,0.64
40,0.48015285611152647,0.5695493531227112,0.5283400082588195,0.65,0.68
41,0.46113513350486757,0.8264993667602539,0.7501094007492065,0.6,0.625
42,0.49193482995033266,0.5566381406784058,0.5438684844970703,0.66,0.705
43,0.4937076759338379,0.5695327377319336,0.5253325080871583,0.71,0.73
