Epoch,TrainLoss,ValLoss,TestLoss,ValAcc,TestAcc
1,0.6702767777442932,0.6031622135639191,0.5891094398498535,0.69,0.67
2,0.6403136086463929,0.6274554228782654,0.5996741509437561,0.66,0.64
3,0.6425410008430481,0.6494707345962525,0.6503932762145996,0.6,0.62
4,0.6130417633056641,0.5216437065601349,0.5867403149604797,0.74,0.66
5,0.6015085649490356,0.5708665502071381,0.5536640191078186,0.71,0.74
6,0.5922560393810272,0.7365641355514526,0.6956108665466308,0.6,0.635
7,0.5888172483444214,0.5761567187309266,0.5701601433753968,0.71,0.7
8,0.5624948072433472,0.5294615745544433,0.5586162710189819,0.66,0.685
9,0.5954932200908661,0.569977252483368,0.5735938167572021,0.76,0.73
10,0.5446257770061493,0.5193143022060395,0.5555019187927246,0.71,0.71
11,0.5473691821098328,0.5773760771751404,0.5366396903991699,0.73,0.74
12,0.5466496884822846,0.5920132720470428,0.5446450805664063,0.68,0.7
13,0.5304336822032929,0.5401339817047119,0.5416381120681762,0.73,0.715
14,0.5273254358768463,0.520893840789795,0.5195530557632446,0.75,0.745
15,0.5208748960494995,0.974414987564087,0.8704504466056824,0.69,0.685
16,0.4895181095600128,0.6083706414699555,0.6084679794311524,0.65,0.685
17,0.4876600766181946,0.5109418225288391,0.4947354865074158,0.73,0.72
18,0.5296712601184845,0.5416236782073974,0.5268104982376098,0.7,0.705
19,0.5054813694953918,0.5536448740959168,0.4935766649246216,0.68,0.705
20,0.4982310116291046,0.5672090721130371,0.5732545161247253,0.69,0.71
21,0.4893703579902649,0.530520555973053,0.5014171171188354,0.67,0.715
22,0.4862237298488617,0.5204441130161286,0.4842299246788025,0.71,0.725
23,0.510366803407669,0.9252979850769043,0.7589668095111847,0.67,0.695
24,0.568003134727478,0.5293073391914368,0.5174230861663819,0.71,0.74
25,0.5010594093799591,0.5018119418621063,0.4728062653541565,0.72,0.755
26,0.5005384171009064,0.5804244852066041,0.5196188402175903,0.69,0.705
27,0.5163545048236847,0.5166171956062316,0.5099507308006287,0.73,0.74
28,0.4799016773700714,0.5719963121414184,0.5440819144248963,0.67,0.7
29,0.4807333433628082,0.6458792185783386,0.5706424617767334,0.62,0.7
30,0.5152373158931732,0.5357676410675049,0.5266374230384827,0.73,0.705
31,0.4663867676258087,0.4928503751754761,0.49858473300933837,0.76,0.74
32,0.45601611733436587,0.6069924998283386,0.5507728743553162,0.68,0.705
33,0.4657923769950867,0.531857807636261,0.4808343458175659,0.73,0.745
34,0.48854336857795716,0.6316155672073365,0.5918960785865783,0.69,0.69
35,0.4750127863883972,0.6936014366149902,0.6143320608139038,0.64,0.675
36,0.47307337045669556,0.6163716697692871,0.5410627794265747,0.64,0.705
37,0.4669150149822235,0.5874208927154541,0.530581841468811,0.62,0.71
38,0.4688260579109192,0.5066352963447571,0.4793114280700684,0.74,0.74
39,0.4434770214557648,0.6330893588066101,0.5871737575531006,0.66,0.695
40,0.4350715816020966,0.576796579360962,0.46580721855163576,0.71,0.735
41,0.4595087218284607,0.5043657040596008,0.4865004086494446,0.76,0.74
42,0.4558972942829132,0.517533233165741,0.47343810558319094,0.75,0.745
43,0.4603512454032898,0.4889443111419678,0.440837140083313,0.75,0.77
44,0.43870222866535186,0.5740171265602112,0.5382176303863525,0.72,0.715
45,0.4916104710102081,0.5185130572319031,0.5117799472808838,0.72,0.715
46,0.4315800166130066,0.5245291137695313,0.5024414563179016,0.75,0.71
47,0.43549070835113524,0.5328525924682617,0.5192840623855591,0.72,0.71
48,0.4637638437747955,0.6861495018005371,0.6538223600387574,0.69,0.675
49,0.49009907245635986,0.6462771844863892,0.6275614070892334,0.63,0.61
50,0.46704486608505247,0.5356726288795471,0.481333270072937,0.7,0.74
51,0.4495911180973053,0.6067063236236572,0.5693520069122314,0.7,0.71
