Epoch,TrainLoss,ValLoss,TestLoss,ValAcc,TestAcc
1,0.6522473406791687,0.6448498821258545,0.5869105386734009,0.57,0.58
2,0.5873452723026276,0.6426424074172974,0.5702838397026062,0.69,0.73
3,0.565897524356842,0.6226031875610352,0.5065685391426087,0.71,0.785
4,0.5448025274276733,0.6604949450492859,0.5833248901367187,0.55,0.615
5,0.5558716344833374,0.5940147924423218,0.5109973955154419,0.67,0.73
6,0.5444002997875214,0.6091219019889832,0.5109679436683655,0.6,0.735
7,0.4919182860851288,0.5778636693954468,0.4997307944297791,0.66,0.74
8,0.5282540941238403,0.5702876043319702,0.49299614429473876,0.69,0.74
9,0.5405051004886627,0.5736250519752503,0.5219459295272827,0.68,0.72
10,0.5304050397872925,0.6307533884048462,0.5776379466056824,0.68,0.705
11,0.5303198063373565,0.5803626918792725,1.1901326990127563,0.71,0.705
12,0.6200313806533814,0.6097951316833496,0.5798520970344544,0.7,0.735
13,0.5964807391166687,0.6201056814193726,0.5384225487709046,0.67,0.755
14,0.5564365947246551,0.5917772150039673,0.5116395998001099,0.7,0.76
15,0.5397289443016052,0.6196176266670227,0.5595094060897827,0.67,0.69
16,0.5444448435306549,0.6391418099403381,0.5168095469474793,0.62,0.73
17,0.5309418439865112,0.6124828219413757,0.5456312274932862,0.65,0.715
18,0.5430330014228821,0.5824993419647216,0.4871035671234131,0.68,0.755
19,0.5061392104625702,0.5794599628448487,0.49447829961776735,0.67,0.755
20,0.5436007189750671,0.5947718286514282,0.524029643535614,0.66,0.735
21,0.5084874141216278,0.5892648124694824,0.49852646589279176,0.7,0.73
22,0.516815048456192,0.6093354463577271,0.5224199676513672,0.64,0.735
23,0.5085296750068664,0.600135760307312,0.5150211524963378,0.7,0.69
24,0.4825142657756805,0.6543527889251709,0.5513038253784179,0.68,0.69
25,0.4814783215522766,0.5750394415855408,0.4858846950531006,0.64,0.73
26,0.4653733789920807,0.5865225982666016,0.4909558606147766,0.68,0.725
27,0.4699842178821564,0.557920823097229,0.47346896171569824,0.68,0.765
28,0.4737811374664307,0.6245382046699524,0.47291644096374513,0.72,0.775
29,0.5077994334697723,0.6330192422866822,0.572637848854065,0.58,0.62
30,0.5709372091293335,0.6207966375350952,0.5295840418338775,0.64,0.725
31,0.5551105988025665,0.6499054718017578,0.5527082109451293,0.65,0.69
32,0.5341171300411225,0.6042033386230469,0.5016706418991089,0.61,0.76
33,0.5252172327041627,0.6056998538970947,0.5212731218338013,0.71,0.7
34,0.5396034169197083,0.559462685585022,0.5067217564582824,0.7,0.735
35,0.5168780815601349,0.5881768894195557,0.5007110595703125,0.69,0.76
36,0.5024880683422088,0.5818412208557129,0.5131837940216064,0.73,0.74
37,0.500034646987915,0.5872215557098389,0.5028627967834473,0.68,0.74
38,0.49522498607635496,0.5798021173477172,0.4898946642875671,0.68,0.735
39,0.5309672641754151,0.5895923995971679,0.5071434140205383,0.7,0.715
40,0.5053373396396637,0.5795820927619935,0.49390525817871095,0.64,0.775
41,0.49894265055656434,0.5767340278625488,0.4788142156600952,0.7,0.75
42,0.4824564266204834,0.583289954662323,0.4787201595306396,0.7,0.785
43,0.48712237119674684,0.568786952495575,0.4923729062080383,0.67,0.735
44,0.5081898963451386,0.5711087322235108,0.474735209941864,0.73,0.79
45,0.480960111618042,0.5913526296615601,0.5007239973545075,0.62,0.715
46,0.5599730861186981,0.5860794210433959,0.5336345767974854,0.72,0.765
47,0.497552992105484,0.5561814951896668,0.46458374977111816,0.72,0.79
48,0.543597218990326,0.5867453026771545,0.5343567609786988,0.69,0.74
49,0.5207430958747864,0.6528283977508544,0.5973831248283387,0.61,0.655
50,0.5074961900711059,0.571007080078125,0.4860116243362427,0.73,0.775
51,0.5384980356693267,0.6133678221702575,0.5418229722976684,0.7,0.76
52,0.5154420721530915,0.5790651798248291,0.5007835817337036,0.7,0.76
53,0.4967436420917511,0.557197380065918,0.4702573680877686,0.73,0.795
54,0.4689986896514893,0.5800660085678101,0.4803516125679016,0.66,0.775
55,0.49784758806228635,0.6439777040481567,0.5327062654495239,0.7,0.735
56,0.4895606625080109,0.5614977645874023,0.46479125499725343,0.73,0.77
57,0.4848514652252197,0.5931112027168274,0.504834132194519,0.65,0.74
58,0.49972081422805786,0.5626242113113403,0.47132211446762085,0.68,0.765
59,0.49147427558898926,0.6072888970375061,0.502162766456604,0.71,0.74
60,0.49369033336639406,0.5419511365890503,0.47342500686645506,0.73,0.75
61,0.46643374919891356,0.547082200050354,0.4602446365356445,0.7,0.755
62,0.4828275144100189,0.5457520246505737,0.4649049472808838,0.74,0.78
63,0.5029220974445343,0.6115730762481689,0.4988025712966919,0.7,0.75
64,0.4877056109905243,0.5655470657348632,0.4459163761138916,0.71,0.775
65,0.47879618167877197,0.536921272277832,0.46750861644744873,0.69,0.79
66,0.506368522644043,0.53865403175354,0.46516856670379636,0.74,0.79
67,0.49361484408378603,0.5584891653060913,0.46738074779510497,0.72,0.8
68,0.4729463291168213,0.5395499992370606,0.4391941547393799,0.69,0.77
69,0.4530151045322418,0.5499829387664795,0.4980578327178955,0.73,0.75
70,0.4711398661136627,0.5641875696182251,0.46227035522460935,0.65,0.795
